,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing
324,False, FC Metz,3,, Français,mars,20,1996,26,"1,78",Arrière gauche,Gauche,5745,433,Matthieu Udol,6,351,0,0.0816844031214714,0,0.0,1,0,0,0,D S,Metz,0,0.0816844031214714,0.5465199183672667,0.5465199183672667,"{'Dribbling': '68', 'Marking': 'None', 'Aggression': '78', 'Reactions': '65', 'Interceptions': '66', 'Vision': '53', 'Composure': '65', 'Crossing': '66', 'Acceleration': '71', 'Stamina': '69', 'Strength': '71', 'Balance': '76', 'Agility': '72', 'Jumping': '70', 'Heading': '71', 'Finishing': '42', 'Curve': '47', 'Penalties': '45', 'Volleys': '35', 'Injury': 'Prone'}",68,None,78,65,66,53,65,66,71,71,,72,45,35,,70,71,47,Prone,42
325,True, Vorskla Poltava,10,, Luxembourgeois Français Belge,février,4,2000,22,"1,70",Milieu offensif,Gauche,5746,434,Vincent Thill,1,26,0,0.0,0,0.0,0,0,0,0,S,Metz,0,0.0,0.0,0.0,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '65', 'Reactions': '66', 'Interceptions': '38', 'Vision': '60', 'Composure': '55', 'Crossing': '65', 'Acceleration': '73', 'Stamina': '66', 'Strength': '38', 'Balance': '80', 'Agility': '79', 'Jumping': '39', 'Heading': '31', 'Finishing': '53', 'Curve': '65', 'Penalties': '52', 'Volleys': '51'}",69,None,65,66,38,60,55,65,73,38,,79,52,51,,39,31,65,,53
326,True, Étoile Carouge FC (en prêt du Stade Lausanne Ouchy),12,, Suisse,janvier,22,1988,34,"1,83","Latéral droit, latéral gauche",Droit,5755,435,Vincent Rüfli,3,17,0,0.0,0,0.0,0,0,0,0,S,Dijon,0,0.0,0.0205550994724035,0.0205550994724035,"{'Dribbling': '64', 'Marking': '61', 'Aggression': '69', 'Reactions': '61', 'Interceptions': '62', 'Vision': '64', 'Composure': '63', 'Crossing': '65', 'Acceleration': '70', 'Stamina': '71', 'Strength': '72', 'Balance': '65', 'Agility': '66', 'Jumping': '76', 'Heading': '64', 'Finishing': '54', 'Curve': '68', 'Penalties': '51', 'Volleys': '33'}",64,61,69,61,62,64,63,65,70,72,,66,51,33,,76,64,68,,54
327,True, Al-Gharafa SC,10,, Algérien Français,février,25,1993,29,"1,80",Milieu offensif/ Ailier,droit,5757,436,Farid Boulaya,7,165,0,0.0466571012511849,1,0.1112208031117916,3,2,0,0,S,Metz,0,0.0466571012511849,0.2616016054525971,0.1278674015775323,"{'Dribbling': '77', 'Marking': '21', 'Aggression': '48', 'Reactions': '68', 'Interceptions': '29', 'Vision': '79', 'Composure': '77', 'Crossing': '76', 'Acceleration': '73', 'Stamina': '65', 'Strength': '50', 'Balance': '77', 'Agility': '80', 'Jumping': '56', 'Heading': '43', 'Finishing': '66', 'Curve': '76', 'Penalties': '56', 'Volleys': '55'}",77,21,48,68,29,79,77,76,73,50,,80,56,55,,56,43,76,,66
328,True, RC Strasbourg,20,Habibou Mouhamadou Diallo, Sénégalais,juin,18,1995,27,"1,85",Attaquant,Droit,5769,437,Habib Diallo,1,14,0,0.0,0,0.0,0,0,0,0,S,Metz,0,0.0,0.0,0.0,"{'Dribbling': '73', 'Marking': 'None', 'Aggression': '59', 'Reactions': '76', 'Interceptions': '19', 'Vision': '58', 'Composure': '66', 'Crossing': '51', 'Acceleration': '70', 'Stamina': '69', 'Strength': '79', 'Balance': '68', 'Agility': '66', 'Jumping': '87', 'Heading': '82', 'Finishing': '79', 'Curve': '57', 'Penalties': '80', 'Volleys': '75', 'Power': 'Header'}",73,None,59,76,19,58,66,51,70,79,,66,80,75,Header,87,82,57,,79
329,True, Alanyaspor,97,, Français Congolais (RDC),janvier,4,1997,25,"1,80",Milieu de terrain,Droit,5777,440,Arnaud Lusamba,4,159,0,0.0,0,0.1061531975865364,0,3,0,0,M S,Nice,0,0.0,0.2021983992308378,0.1169373020529747,"{'Dribbling': '73', 'Marking': 'None', 'Aggression': '50', 'Reactions': '69', 'Interceptions': '68', 'Vision': '72', 'Composure': '68', 'Crossing': '72', 'Acceleration': '73', 'Stamina': '78', 'Strength': '73', 'Balance': '77', 'Agility': '81', 'Jumping': '80', 'Heading': '61', 'Finishing': '64', 'Curve': '62', 'Penalties': '69', 'Volleys': '53'}",73,None,50,69,68,72,68,72,73,73,,81,69,53,,80,61,62,,64
330,True, Aston Villa,44,Boubacar Kamara, Français,novembre,23,1999,23,"1,84",Milieu défensif / Défenseur central,Droit,5789,441,Boubacar Kamara,6,456,0,0.1465270072221756,1,0.0951168984174728,2,1,1,0,D M S,Marseille,0,0.1465270072221756,1.973184019327164,1.8780670166015625,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '84', 'Reactions': '74', 'Interceptions': '86', 'Vision': '72', 'Composure': '84', 'Crossing': '64', 'Acceleration': '71', 'Stamina': '82', 'Strength': '76', 'Balance': '66', 'Agility': '68', 'Jumping': '79', 'Heading': '72', 'Finishing': '47', 'Curve': '59', 'Penalties': '63', 'Volleys': '28'}",71,None,84,74,86,72,84,64,71,76,,68,63,28,,79,72,59,,47
331,True, OFI Crète,5,, Luxembourgeois Serbe,avril,3,1997,25,"1,90",Défenseur central,,5810,445,Vahid Selimovic,13,1060,0,0.0581740997731685,0,0.0,2,0,3,1,D S,Metz,0,0.0581740997731685,0.2326787547208368,0.2227307544089853,"{'Dribbling': '55', 'Marking': '60', 'Aggression': '74', 'Reactions': '57', 'Interceptions': '57', 'Vision': '28', 'Composure': '54', 'Crossing': '32', 'Acceleration': '40', 'Stamina': '61', 'Strength': '79', 'Balance': '49', 'Agility': '40', 'Jumping': '77', 'Heading': '65', 'Finishing': '21', 'Curve': '28', 'Penalties': '41', 'Volleys': '26'}",55,60,74,57,57,28,54,32,40,79,,40,41,26,,77,65,28,,21
332,True, Leicester City,8,Youri Marion A. Tielemans, Belge,mai,7,1997,25,"1,76",Milieu polyvalent,Droit,5956,446,Youri Tielemans,27,1559,0,1.2103442884981632,1,1.223928488790989,25,17,1,0,M S,Monaco,0,1.2103442884981632,8.566531484946609,7.033710682764649,"{'Dribbling': '81', 'Marking': 'None', 'Aggression': '69', 'Reactions': '84', 'Interceptions': '71', 'Vision': '87', 'Composure': '85', 'Crossing': '82', 'Acceleration': '58', 'Stamina': '85', 'Strength': '69', 'Balance': '77', 'Agility': '67', 'Jumping': '68', 'Heading': '67', 'Finishing': '74', 'Curve': '84', 'Penalties': '77', 'Volleys': '79', 'Distance': 'Shooter', 'Solid': 'Player'}",81,None,69,84,71,87,85,82,58,69,,67,77,79,,68,67,84,,74
333,False, Amiens SC,1,, Français,décembre,8,1986,36,"1,82",Gardien de but,Droite,5957,447,Régis Gurtner,37,3330,0,0.0,0,0.0,0,0,2,0,GK,Amiens,0,0.0,1.393453591503203,1.393453591503203,"{'Dribbling': '10', 'Marking': 'None', 'Aggression': '35', 'Reactions': '74', 'Interceptions': '13', 'Vision': '28', 'Composure': '59', 'Crossing': '10', 'Acceleration': '39', 'Stamina': '38', 'Strength': '68', 'Balance': '32', 'Agility': '32', 'Jumping': '68', 'Heading': '10', 'Finishing': '9', 'Curve': '9', 'Penalties': '24', 'Volleys': '10', 'Solid': 'Player'}",10,None,35,74,13,28,59,10,39,68,,32,24,10,,68,10,9,,9
334,True,,,Abdoul Khaled Akiola Adenon, Béninois,juillet,28,1985,37,"1,81","Défenseur central, milieu défensif",,5959,448,Khaled Adenon,34,2917,0,0.7927609011530876,1,0.1331476969644427,6,2,9,0,D S,Amiens,0,0.7927609011530876,2.1433061230927706,2.1433061230927706,"{'Dribbling': '37', 'Marking': '72', 'Aggression': '80', 'Reactions': '66', 'Interceptions': '70', 'Vision': '50', 'Composure': '66', 'Crossing': '55', 'Acceleration': '53', 'Stamina': '63', 'Strength': '75', 'Balance': '68', 'Agility': '64', 'Jumping': '80', 'Heading': '73', 'Finishing': '39', 'Curve': '46', 'Penalties': '55', 'Volleys': '33', 'Power': 'Header'}",37,72,80,66,70,50,66,55,53,75,,64,55,33,Header,80,73,46,,39
335,True, CFR Cluj,76,, Français Mauritanien,décembre,17,1992,30,"1,84",Milieu de terrain,,5961,450,Guessouma Fofana,16,735,0,0.1542348200455308,0,0.0461687985807657,6,3,3,1,M S,Amiens,0,0.1542348200455308,0.4540334269404411,0.2696323050186038,"{'Dribbling': '61', 'Marking': '64', 'Aggression': '72', 'Reactions': '60', 'Interceptions': '64', 'Vision': '64', 'Composure': '67', 'Crossing': '60', 'Acceleration': '54', 'Stamina': '80', 'Strength': '82', 'Balance': '59', 'Agility': '67', 'Jumping': '74', 'Heading': '54', 'Finishing': '57', 'Curve': '45', 'Penalties': '52', 'Volleys': '54'}",61,64,72,60,64,64,67,60,54,82,,67,52,54,,74,54,45,,57
336,True, Andrézieux-Bouthéon FC,9,Seybou Koita, Nigérien,avril,15,1994,28,"1,80",Attaquant,,5965,452,Seybou Koita,6,205,0,0.204001197591424,0,0.0629100985825061,3,2,0,0,F S,Amiens,0,0.204001197591424,0.3918499052524566,0.2061270028352737,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '73', 'Reactions': '70', 'Interceptions': '32', 'Vision': '58', 'Composure': '71', 'Crossing': '63', 'Acceleration': '92', 'Stamina': '68', 'Strength': '70', 'Balance': '89', 'Agility': '90', 'Jumping': '90', 'Heading': '59', 'Finishing': '70', 'Curve': '70', 'Penalties': '71', 'Volleys': '73', 'id': 5965}",74,None,73,70,32,58,71,63,92,70,,90,71,73,,90,59,70,,70
337,False, La Roche VF,,, Français,mai,27,1986,36,"1,81",Milieu offensif,,5966,453,Charly Charrier,3,100,0,0.4164050072431564,0,0.0236770007759332,2,1,0,0,M S,Amiens,0,0.4164050072431564,0.4518690034747123,0.0117865996435284,"{'Dribbling': '69', 'Marking': '29', 'Aggression': '49', 'Reactions': '70', 'Interceptions': '39', 'Vision': '72', 'Composure': '69', 'Crossing': '67', 'Acceleration': '64', 'Stamina': '69', 'Strength': '66', 'Balance': '66', 'Agility': '68', 'Jumping': '49', 'Heading': '51', 'Finishing': '56', 'Curve': '57', 'Penalties': '56', 'Volleys': '50'}",69,29,49,70,39,72,69,67,64,66,,68,56,50,,49,51,57,,56
338,False,,,, Français,octobre,25,1987,35,"1,79",Milieu offensif,,5967,454,Emmanuel Bourgaud,17,527,0,0.538724078796804,1,1.6744908960536122,11,19,0,0,M S,Amiens,0,0.538724078796804,1.6898838123306632,1.107609735801816,"{'Dribbling': '65', 'Marking': '39', 'Aggression': '56', 'Reactions': '63', 'Interceptions': '35', 'Vision': '63', 'Composure': '65', 'Crossing': '67', 'Acceleration': '62', 'Stamina': '69', 'Strength': '60', 'Balance': '66', 'Agility': '72', 'Jumping': '58', 'Heading': '57', 'Finishing': '62', 'Curve': '72', 'Penalties': '61', 'Volleys': '70', 'Early': 'Crosser'}",65,39,56,63,35,63,65,67,62,60,,72,61,70,,58,57,72,,62
339,False, FC Cormontreuil,,, Français,mars,5,1983,39,"1,72",Arrière gauche,,5970,457,Julien Ielsch,11,615,0,0.1981676965951919,0,0.361906100064516,5,6,4,0,D M S,Amiens,0,0.1981676965951919,0.5023902039974928,0.0829352010041475,"{'Dribbling': '63', 'Marking': '66', 'Aggression': '74', 'Reactions': '66', 'Interceptions': '66', 'Vision': '52', 'Composure': '63', 'Crossing': '67', 'Acceleration': '72', 'Stamina': '72', 'Strength': '59', 'Balance': '79', 'Agility': '70', 'Jumping': '54', 'Heading': '40', 'Finishing': '34', 'Curve': '52', 'Penalties': '56', 'Volleys': '35', 'Team': 'Player'}",63,66,74,66,66,52,63,67,72,59,,70,56,35,,54,40,52,,34
340,True, Montpellier HSC,90,, Sénégalais Français,octobre,21,1996,26,"1,96",Gardien de but,,5974,459,Bingourou Kamara,19,1693,0,0.0,0,0.0,0,0,2,0,GK,Strasbourg,0,0.0,1.2940299129113555,1.2940299129113555,"{'Dribbling': '19', 'Marking': 'None', 'Aggression': '17', 'Reactions': '65', 'Interceptions': '20', 'Vision': '26', 'Composure': '51', 'Crossing': '12', 'Acceleration': '37', 'Stamina': '32', 'Strength': '77', 'Balance': '42', 'Agility': '28', 'Jumping': '79', 'Heading': '20', 'Finishing': '12', 'Curve': '13', 'Penalties': '22', 'Volleys': '15'}",19,None,17,65,20,26,51,12,37,77,,28,22,15,,79,20,13,,12
341,True, ES Troyes AC,21,, Français,novembre,21,1992,30,"1,88",Défenseur central,,5976,460,Yoann Salmier,14,1109,0,0.4938032999634743,0,0.1445557028055191,4,2,2,0,D S,Strasbourg,0,0.4938032999634743,0.6582200191915035,0.6582200191915035,"{'Dribbling': '48', 'Marking': 'None', 'Aggression': '71', 'Reactions': '65', 'Interceptions': '70', 'Vision': '33', 'Composure': '62', 'Crossing': '22', 'Acceleration': '39', 'Stamina': '71', 'Strength': '88', 'Balance': '42', 'Agility': '39', 'Jumping': '73', 'Heading': '74', 'Finishing': '17', 'Curve': '28', 'Penalties': '33', 'Volleys': '27', 'Solid': 'Player'}",48,None,71,65,70,33,62,22,39,88,,39,33,27,,73,74,28,,17
342,False, US Avranches,25,, Français,juillet,19,1997,25,"1,83",Milieu offensif,Droit,5982,462,Ihsan Sacko,25,958,0,0.5172390006482601,1,1.4312587641179562,12,7,2,0,F M S,"Nice,Strasbourg",0,0.5172390006482601,3.4025050550699234,1.592576690018177,"{'Dribbling': '64', 'Marking': '30', 'Aggression': '47', 'Reactions': '58', 'Interceptions': '34', 'Vision': '61', 'Composure': '64', 'Crossing': '57', 'Acceleration': '74', 'Stamina': '52', 'Strength': '57', 'Balance': '71', 'Agility': '74', 'Jumping': '58', 'Heading': '63', 'Finishing': '59', 'Curve': '52', 'Penalties': '67', 'Volleys': '59'}",64,30,47,58,34,61,64,57,74,57,,74,67,59,,58,63,52,,59
343,True, FC Metz,16,, Algérien Français,juillet,19,1988,34,"1,84",Gardien de but,Droit,5984,463,Alexandre Oukidja,17,1457,0,0.0,0,0.0,0,0,1,0,GK S,Strasbourg,0,0.0,0.6926217954605818,0.6926217954605818,"{'Dribbling': '15', 'Marking': 'None', 'Aggression': '32', 'Reactions': '68', 'Interceptions': '18', 'Vision': '31', 'Composure': '57', 'Crossing': '13', 'Acceleration': '48', 'Stamina': '31', 'Strength': '70', 'Balance': '58', 'Agility': '54', 'Jumping': '55', 'Heading': '16', 'Finishing': '14', 'Curve': '11', 'Penalties': '24', 'Volleys': '15'}",15,None,32,68,18,31,57,13,48,70,,54,24,15,,55,16,11,,14
344,False, Vélez Sarsfield,24,Gerónimo Gastón Poblete, Argentin,janvier,2,1993,30,"1,73",Milieu défensif,Droit,5987,464,Gerónimo Poblete,25,1646,0,0.4381038947030902,0,0.3303746460005641,4,8,1,0,M S,Metz,0,0.4381038947030902,3.3667813763022423,2.704627334140241,"{'Dribbling': '65', 'Marking': '66', 'Aggression': '80', 'Reactions': '65', 'Interceptions': '69', 'Vision': '67', 'Composure': '75', 'Crossing': '52', 'Acceleration': '68', 'Stamina': '69', 'Strength': '71', 'Balance': '76', 'Agility': '77', 'Jumping': '77', 'Heading': '54', 'Finishing': '47', 'Curve': '55', 'Penalties': '54', 'Volleys': '41'}",65,66,80,65,69,67,75,52,68,71,,77,54,41,,77,54,55,,47
345,True, Lech Poznań,5,Pedro Miguel Braga Rebocho, Portugais,janvier,23,1995,27,"1,71",Défenseur latéral,Gauche,5990,466,Pedro Rebocho,21,1723,0,0.097976597957313,2,1.006268296390772,3,19,4,0,D S,Guingamp,0,0.097976597957313,2.9906226713210344,2.2740534003824,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '66', 'Reactions': '67', 'Interceptions': '67', 'Vision': '53', 'Composure': '70', 'Crossing': '71', 'Acceleration': '78', 'Stamina': '78', 'Strength': '72', 'Balance': '83', 'Agility': '77', 'Jumping': '81', 'Heading': '62', 'Finishing': '45', 'Curve': '72', 'Penalties': '53', 'Volleys': '49'}",71,None,66,67,67,53,70,71,78,72,,77,53,49,,81,62,72,,45
346,True, Paris FC(en prêt de Çaykur Rizespor),,Lebogang Lelani Phiri, Sud-Africain,novembre,9,1994,28,"1,73",Milieu de terrain,Droit,5991,467,Lebogang Phiri,22,1013,0,0.1760044004768133,1,0.6037534903734922,6,7,1,0,M S,Guingamp,0,0.1760044004768133,2.784540263935924,2.4391441997140646,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '67', 'Reactions': '66', 'Interceptions': '69', 'Vision': '67', 'Composure': '72', 'Crossing': '63', 'Acceleration': '76', 'Stamina': '78', 'Strength': '57', 'Balance': '84', 'Agility': '82', 'Jumping': '85', 'Heading': '62', 'Finishing': '46', 'Curve': '59', 'Penalties': '58', 'Volleys': '58'}",69,None,67,66,69,67,72,63,76,57,,82,58,58,,85,62,59,,46
347,True, VfL Bochum(prêté par le Real Valladolid),23,, Gambienne Italienne Suisse,octobre,22,1995,27,"1,78",Défenseur,Droit,5994,468,Saidy Janko,21,1417,0,0.0722083011642098,0,0.2518347017467022,5,4,5,0,D M S,Saint-Etienne,0,0.0722083011642098,2.243479611352086,1.9642428997904064,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '65', 'Reactions': '69', 'Interceptions': '69', 'Vision': '51', 'Composure': '67', 'Crossing': '66', 'Acceleration': '89', 'Stamina': '74', 'Strength': '87', 'Balance': '69', 'Agility': '79', 'Jumping': '72', 'Heading': '59', 'Finishing': '41', 'Curve': '61', 'Penalties': '53', 'Volleys': '45', 'Injury': 'Prone'}",71,None,65,69,69,51,67,66,89,87,,79,53,45,,72,59,61,Prone,41
348,True, Hellas Vérone,61,Adrien Fidèle Tameze Aoutsa, Camerounais  Français,février,4,1994,28,"1,80",Milieu de terrain,,5996,470,Adrien Tameze,26,1687,0,0.2227529995143413,1,0.4000980565324425,7,7,3,0,M S,Nice,0,0.2227529995143413,5.535990457981825,5.188497519120574,"{'Dribbling': '80', 'Marking': 'None', 'Aggression': '77', 'Reactions': '77', 'Interceptions': '77', 'Vision': '71', 'Composure': '75', 'Crossing': '66', 'Acceleration': '74', 'Stamina': '80', 'Strength': '72', 'Balance': '76', 'Agility': '78', 'Jumping': '71', 'Heading': '73', 'Finishing': '63', 'Curve': '60', 'Penalties': '60', 'Volleys': '50', 'Solid': 'Player'}",80,None,77,77,77,71,75,66,74,72,,78,60,50,,71,73,60,,63
349,True, SM Caen,23,Johann Serge Obiang, Français,juillet,5,1993,29,"1,70",Arrière gauche,Gauche,5999,473,Johann Obiang,8,464,0,0.1413456927984953,0,0.052624300122261,2,2,1,0,D S,Troyes,0,0.1413456927984953,0.8771122777834535,0.7177805854007602,"{'Dribbling': '63', 'Marking': 'None', 'Aggression': '60', 'Reactions': '61', 'Interceptions': '60', 'Vision': '58', 'Composure': '59', 'Crossing': '64', 'Acceleration': '84', 'Stamina': '72', 'Strength': '58', 'Balance': '88', 'Agility': '80', 'Jumping': '81', 'Heading': '49', 'Finishing': '52', 'Curve': '59', 'Penalties': '53', 'Volleys': '46'}",63,None,60,61,60,58,59,64,84,58,,80,53,46,,81,49,59,,52
350,False,,,, Béninois Français,juin,1er,1989,33,"1,78",Milieu offensif,,6001,475,Jonathan Tinhan,5,59,0,0.0925119966268539,0,0.0469224005937576,1,1,1,0,S,Troyes,0,0.0925119966268539,0.1394343972206115,0.0,"{'Dribbling': '67', 'Marking': '22', 'Aggression': '49', 'Reactions': '59', 'Interceptions': '50', 'Vision': '58', 'Composure': '60', 'Crossing': '66', 'Acceleration': '72', 'Stamina': '62', 'Strength': '68', 'Balance': '84', 'Agility': '81', 'Jumping': '73', 'Heading': '60', 'Finishing': '65', 'Curve': '54', 'Penalties': '73', 'Volleys': '53'}",67,22,49,59,50,58,60,66,72,68,,81,73,53,,73,60,54,,65
351,True, AS Beauvais,,, Français,septembre,22,1991,31,"1,86",Gardien de but,,6002,476,Erwin Zelazny,17,1530,0,0.0,0,0.0,0,0,2,0,GK,Troyes,0,0.0,2.138577909208834,2.138577909208834,"{'Dribbling': '12', 'Marking': '12', 'Aggression': '19', 'Reactions': '52', 'Interceptions': '25', 'Vision': '22', 'Composure': '52', 'Crossing': '8', 'Acceleration': '46', 'Stamina': '21', 'Strength': '59', 'Balance': '37', 'Agility': '30', 'Jumping': '52', 'Heading': '12', 'Finishing': '7', 'Curve': '6', 'Penalties': '13', 'Volleys': '9'}",12,12,19,52,25,22,52,8,46,59,,30,13,9,,52,12,6,,7
352,False, AS Saint-Étienne,5,, Français,janvier,16,1992,30,"1,84",Défenseur central,Droit,6003,477,Jimmy Giraudon,25,2091,0,0.3058377988636493,0,0.0392571985721588,4,1,4,1,D S,Troyes,0,0.3058377988636493,4.929197875782847,4.889940677210689,"{'Dribbling': '54', 'Marking': 'None', 'Aggression': '72', 'Reactions': '62', 'Interceptions': '67', 'Vision': '45', 'Composure': '61', 'Crossing': '50', 'Acceleration': '60', 'Stamina': '77', 'Strength': '74', 'Balance': '43', 'Agility': '60', 'Jumping': '76', 'Heading': '72', 'Finishing': '29', 'Curve': '46', 'Penalties': '40', 'Volleys': '34'}",54,None,72,62,67,45,61,50,60,74,,60,40,34,,76,72,46,,29
353,True, AS Monaco,26,, Français,avril,26,1993,29,"1,72",Arrière droit,Droit,6006,478,Ruben Aguilar,31,2455,0,0.6578551977872849,2,3.6348100593313575,16,36,2,0,D M S,Montpellier,0,0.6578551977872849,6.842285254970193,3.857112726196647,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '83', 'Reactions': '75', 'Interceptions': '73', 'Vision': '69', 'Composure': '72', 'Crossing': '76', 'Acceleration': '78', 'Stamina': '92', 'Strength': '65', 'Balance': '76', 'Agility': '77', 'Jumping': '80', 'Heading': '60', 'Finishing': '49', 'Curve': '62', 'Penalties': '38', 'Volleys': '52'}",75,None,83,75,73,69,72,76,78,65,,77,38,52,,80,60,62,,49
354,False, KAS Eupen,8,, Belge,février,9,1992,30,"1,88",Milieu offensif,Gauche,6008,479,Stef Peeters,20,1099,0,2.411845394410193,2,2.656903702765703,17,29,4,0,M S,Caen,0,1.6517544472590089,2.703418933786452,0.395508199930191,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '76', 'Reactions': '68', 'Interceptions': '68', 'Vision': '78', 'Composure': '74', 'Crossing': '75', 'Acceleration': '62', 'Stamina': '76', 'Strength': '69', 'Balance': '62', 'Agility': '53', 'Jumping': '68', 'Heading': '63', 'Finishing': '65', 'Curve': '81', 'Penalties': '68', 'Volleys': '76'}",71,None,76,68,68,78,74,75,62,69,,53,68,76,,68,63,81,,65
355,True, LB Châteuroux,13,, Sénégalais,décembre,1er,1993,29,"1,78",Latéral gauche  / Milieu gauche,Gauche,6009,480,Adama Mbengue,19,1596,0,0.3481612335890531,0,2.143065582960844,14,11,2,1,D S,Caen,0,0.3481612335890531,3.625700516626239,1.972867116332054,"{'Dribbling': '64', 'Marking': '60', 'Aggression': '55', 'Reactions': '56', 'Interceptions': '60', 'Vision': '45', 'Composure': '65', 'Crossing': '64', 'Acceleration': '88', 'Stamina': '68', 'Strength': '57', 'Balance': '72', 'Agility': '76', 'Jumping': '72', 'Heading': '55', 'Finishing': '41', 'Curve': '58', 'Penalties': '53', 'Volleys': '45'}",64,60,55,56,60,45,65,64,88,57,,76,53,45,,72,55,58,,41
356,True, CR Flamengo,8,Thiago Maia Alencar, Brésilien,mars,23,1997,25,"1,79",Milieu,Gauche,6013,481,Thiago Maia,34,2472,0,0.5030932389199734,0,0.334110097028315,15,14,2,1,D M S,Lille,0,0.5030932389199734,3.964031827636063,3.39050992205739,"{'Dribbling': '70', 'Marking': '70', 'Aggression': '75', 'Reactions': '70', 'Interceptions': '74', 'Vision': '65', 'Composure': '75', 'Crossing': '61', 'Acceleration': '69', 'Stamina': '72', 'Strength': '74', 'Balance': '64', 'Agility': '60', 'Jumping': '72', 'Heading': '63', 'Finishing': '46', 'Curve': '53', 'Penalties': '58', 'Volleys': '53'}",70,70,75,70,74,65,75,61,69,74,,60,58,53,,72,63,53,,46
357,True, FC Nantes,8,, Français Congolais (RDC),août,12,1996,26,"1,76",Milieu de terrain ,,6018,485,Samuel Moutoussamy,7,435,0,0.2204645033925771,0,0.2442394522950053,5,5,0,0,M S,Nantes,0,0.2204645033925771,1.6281738094985485,1.1634702160954475,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '66', 'Reactions': '66', 'Interceptions': '76', 'Vision': '69', 'Composure': '73', 'Crossing': '64', 'Acceleration': '72', 'Stamina': '79', 'Strength': '67', 'Balance': '79', 'Agility': '80', 'Jumping': '47', 'Heading': '51', 'Finishing': '57', 'Curve': '53', 'Penalties': '46', 'Volleys': '60', 'id': 6018}",74,None,66,66,76,69,73,64,72,67,,80,46,60,,47,51,53,,57
358,True,,,, Sénégalais,septembre,15,1989,33,"1,73",Arrière gauche,,6020,486,Saliou Ciss,3,144,0,0.0088792704045772,0,0.0,1,1,0,0,D M S,Angers,0,0.0088792704045772,0.4547592140734195,0.4458802081644535,"{'Dribbling': '65', 'Marking': '62', 'Aggression': '82', 'Reactions': '66', 'Interceptions': '64', 'Vision': '58', 'Composure': '65', 'Crossing': '67', 'Acceleration': '78', 'Stamina': '80', 'Strength': '80', 'Balance': '80', 'Agility': '72', 'Jumping': '77', 'Heading': '61', 'Finishing': '61', 'Curve': '59', 'Penalties': '45', 'Volleys': '59'}",65,62,82,66,64,58,65,67,78,80,,72,45,59,,77,61,59,,61
359,False, FC Lorient,17,, Français,mars,17,1997,25,"1,74",Milieu offensif,Droit,6061,490,Quentin Boisgard,6,172,0,0.0853522010147571,0,0.0711505003273487,2,2,1,0,M S,Toulouse,0,0.0853522010147571,0.1427244991064071,0.1093003004789352,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '62', 'Reactions': '63', 'Interceptions': '52', 'Vision': '71', 'Composure': '65', 'Crossing': '68', 'Acceleration': '60', 'Stamina': '71', 'Strength': '69', 'Balance': '72', 'Agility': '61', 'Jumping': '54', 'Heading': '48', 'Finishing': '63', 'Curve': '64', 'Penalties': '70', 'Volleys': '60'}",74,None,62,63,52,71,65,68,60,69,,61,70,60,,54,48,64,,63
